EGFR,PI3K_AKT,mTOR,MEK_ERK,PKC,TGFb-SMAD,STAT3,DPD_NC,DPD_LB
0,0.0559689489602925,-0.0503868252150858,-0.0378192046099352,-0.0785190393417099,0.120016449020481,0,0,0
-0.043738515728057,0,-0.173280908159314,0.0107461113884141,0,0.377334414076039,0.288542283869004,0,0
0,-0.0475429152057663,0,0.0775407397338501,0.719147573854551,0,0,0,0
0.28610660558019,0.233549018147217,0.06615328395106,0,0,0.0662195259154766,0.286717999263463,0,0
-0.155932430472258,0,0,0,0,0,0,0,0
0.0873650013941888,0,0,0,0,0,0,0,0
0.540199259846776,0,0,0,0,0,0,0,0
0,-0.872329147175088,-0.856509876974103,0.569939852857173,0.501290869973477,-0.724207825871618,-1.53459399031685,0,0
0,0.297522661677928,-0.211530513047975,0.0387161682549695,-0.044383723175743,0.79210642181559,0.434554729689788,0,0
