EGFR,PI3K_AKT,mTOR,MEK_ERK,PKC,TGFb-SMAD,STAT3,DPD_NC,DPD_LB
0,0,0,0,0,0,0,0,0
7.77156117237609e-16,0,7.77156117237609e-16,7.77156117237609e-16,0,7.77156117237609e-16,7.77156117237609e-16,0,0
0,0,0,0,0,0,0,0,0
4.44089209850063e-16,4.44089209850063e-16,4.44089209850063e-16,0,0,4.44089209850063e-16,4.44089209850063e-16,0,0
0,0,0,0,0,0,0,0,0
1.11022302462516e-15,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,4.44089209850063e-16,4.44089209850063e-16,4.44089209850063e-16,4.44089209850063e-16,4.44089209850063e-16,4.44089209850063e-16,0,0
0,1.11022302462516e-15,1.11022302462516e-15,1.11022302462516e-15,1.11022302462516e-15,1.11022302462516e-15,1.11022302462516e-15,0,0
