EGFR,PI3K_AKT,mTOR,MEK_ERK,PKC,TGFb-SMAD,STAT3,DPD_NC,DPD_LB
0,3.33066907387547e-16,3.33066907387547e-16,3.33066907387547e-16,3.33066907387547e-16,3.33066907387547e-16,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
7.77156117237609e-16,7.77156117237609e-16,7.77156117237609e-16,0,0,7.77156117237609e-16,7.77156117237609e-16,0,0
6.66133814775094e-16,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
6.66133814775094e-16,0,0,0,0,0,0,0,0
0,5.55111512312578e-16,5.55111512312578e-16,5.55111512312578e-16,5.55111512312578e-16,5.55111512312578e-16,5.55111512312578e-16,0,0
0,5.55111512312578e-16,5.55111512312578e-16,5.55111512312578e-16,5.55111512312578e-16,5.55111512312578e-16,5.55111512312578e-16,0,0
