,EGFR,PI3K_AKT,mTOR,MEK_ERK,PKC,TGFb-SMAD,STAT3,DPD_NC,DPD_LB
0,0.0,0.7307692307692307,0.7692307692307693,0.9615384615384616,0.8365384615384616,0.9711538461538461,0.009615384615384616,0.0,0.0
1,0.8557692307692307,0.0,0.6826923076923077,0.8461538461538461,0.04807692307692308,0.8173076923076923,0.8846153846153846,0.0,0.0
2,0.08653846153846154,0.6826923076923077,0.0,0.7788461538461539,1.0,0.21153846153846154,0.08653846153846154,0.0,0.0
3,0.9230769230769231,0.8461538461538461,0.7788461538461539,0.0,0.028846153846153848,0.9230769230769231,0.9230769230769231,0.0,0.0
4,0.7884615384615384,0.2980769230769231,0.07692307692307693,0.0673076923076923,0.0,0.08653846153846154,0.04807692307692308,0.0,0.0
5,0.7403846153846154,0.009615384615384616,0.08653846153846154,0.41346153846153844,0.0,0.0,0.3076923076923077,0.0,0.0
6,0.7211538461538461,0.08653846153846154,0.09615384615384616,0.625,0.16346153846153846,0.3942307692307692,0.0,0.0,0.0
7,0.0,0.6923076923076923,0.7884615384615384,0.8461538461538461,0.8653846153846154,0.8173076923076923,0.8942307692307693,0.0,0.0
8,0.0,0.9326923076923077,0.8846153846153846,0.9711538461538461,0.9711538461538461,0.9230769230769231,0.9615384615384616,0.0,0.0
