,EGFR,PI3K_AKT,mTOR,MEK_ERK,PKC,TGFb-SMAD,STAT3,DPD_NC,DPD_LB
0,0.0,0.02545587286820818,0.11527586636650287,0.405579616323473,0.04449328918815942,0.27331341004738663,0.0017659561282780333,0.0,0.0
1,0.5040315030759921,0.0,0.0063547362868599825,-0.04112523609940158,0.05706061334160565,-0.3426726008799919,0.3215814752823842,0.0,0.0
2,0.6027207193264822,0.056812958269491697,0.0,-0.19926851514598187,0.456516387910624,-0.3473599688855978,-0.11847423712611199,0.0,0.0
3,0.7056300948947821,0.17912735652848766,0.03327118603585507,0.0,-0.00129183391461475,-0.12527290803798083,0.19284915176969986,0.0,0.0
4,0.41023856400830083,0.288313339612107,0.02866949577913303,0.024173782447061764,0.0,0.20277321822982408,0.09594726392036639,0.0,0.0
5,0.4629529686952609,0.045112156998184154,-0.10281028009462069,-0.11400816755857827,0.00047179544098770003,0.0,0.13656613593483244,0.0,0.0
6,-0.10843457276895892,0.31963473307754375,-0.14317927487144963,-0.07083532205767655,-0.20761260391309166,0.42886880794124105,0.0,0.0,0.0
7,0.0,5.104861725320101,-0.8747319284128575,-0.9674460272448736,0.05700679257869479,-1.0363135710656477,-0.23419978643373793,0.0,0.0
8,0.0,-1.29989144665074,2.1716646008426914,4.21800535498129,-0.6021879518574994,-5.820576291170049,0.9453586910174474,0.0,0.0
