EGFR,PI3K_AKT,mTOR,MEK_ERK,PKC,TGFb-SMAD,STAT3,DPD_NC,DPD_LB
0,1,1,1,1,1,0,0,0
1,0,1,0.998634311279461,0,1,0.973552986431622,0,0
0,0,0,0,0,0,0,0,0
1,1,1,0,0,1,0.994897683418896,0,0
0,0,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0
0.999999999999999,0,0,0.999999999999999,0,0,0,0,0
0,0.742020676921593,1,1,0.99122257078386,1,1,0,0
0,1,1,1,1,1,1,0,0
