EGFR,PI3K_AKT,mTOR,MEK_ERK,PKC,TGFb-SMAD,STAT3,DPD_NC,DPD_LB
0,0.558364162246657,0.452919519361936,0.566080258735088,0,0.733387437968464,0,0,0
0.464891092539888,0,0.462833783197126,0.454501498022047,0,0.464961120023829,0.463766804622963,0,0
0,0,0,0.256675081671539,0.256840878973998,0,0,0,0
0.308254487503668,0.149473067099825,0,0,0,0.45082753472792,0.377631888528828,0,0
0.207346648830448,0.207633391917024,0,0,0,0,0,0,0
0.0388771580026121,0,0,0,0,0,0,0,0
0.0363836230376411,0,0,0,0,0,0,0,0
0,0,0.3497271200517,0,0.343282063361418,0.652501916770585,0.607394580759962,0,0
0,0,0.57818096715703,0,0.0629827904126741,0.579397693424818,0.485684027235474,0,0
