EGFR,PI3K_AKT,mTOR,MEK_ERK,PKC,TGFb-SMAD,STAT3,DPD_NC,DPD_LB
0,0,0,4.44089209850063e-16,0,4.44089209850063e-16,0,0,0
1.11022302462516e-15,0,0.438302905840543,1.11022302462516e-15,0,1.11022302462516e-15,1.11022302462516e-15,0,0
0,4.44089209850063e-16,0,4.44089209850063e-16,0,0,0,0,0
1.33226762955019e-15,0.357245723287615,0.357245723287615,0,0,1.33226762955019e-15,1.33226762955019e-15,0,0
0,0,0,0,0,0,0,0,0
6.66133814775094e-16,0,0,6.66133814775094e-16,0,0,0,0,0
1.22124532708767e-15,1.22124532708767e-15,0,1.22124532708767e-15,0,1.22124532708767e-15,0,0,0
0,0,0,3.33066907387547e-16,0.472915760814592,3.33066907387547e-16,0,0,0
0,1.11022302462516e-15,1.11022302462516e-15,1.11022302462516e-15,1.11022302462516e-15,1.11022302462516e-15,1.11022302462516e-15,0,0
