EGFR,PI3K_AKT,mTOR,MEK_ERK,PKC,TGFb-SMAD,STAT3,DPD_NC,DPD_LB
0,0.216998361135627,0,0.556494766193792,0,-0.00827575913490365,0,0,0
2.25685129520463,0,-0.285161700622287,-1.35059728638418,0,-0.393849667494561,0.0529785443141991,0,0
-0.0493605446379831,0.0166079591250629,0,0.191214806683841,0.26043929671895,0,0,0,0
0.227345220823696,0.132906885386204,0,0,0,0.0965683678853344,0,0,0
0.366630303731984,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0.796123865305256,0,0,-0.518097415393627,0,0,0,0,0
0,0,-0.364655123087249,0,-1.09086116454503,0,0,0,0
0,0.0943757275194988,0,0.240002204387284,0,0,0,0,0
