EGFR,PI3K_AKT,mTOR,MEK_ERK,PKC,TGFb-SMAD,STAT3,DPD_NC,DPD_LB
0,0.42943545251653,0.426130536778105,1.33226762955019e-15,0.438641536003172,1.33226762955019e-15,0,0,0
4.44089209850063e-16,0,4.44089209850063e-16,4.44089209850063e-16,0,4.44089209850063e-16,4.44089209850063e-16,0,0
0,0,0,0,1.99840144432528e-15,0,0,0,0
0.0540546066265149,2.22044604925031e-16,2.22044604925031e-16,0,0,0.0540546066265149,2.22044604925031e-16,0,0
1.11022302462516e-16,1.11022302462516e-16,0,0,0,0,0,0,0
4.44089209850063e-16,0,0,0,0,0,0,0,0
0,0,0,2.22044604925031e-16,0,0,0,0,0
0,0.0796566763963076,0,0,0.0796566763963076,6.66133814775094e-16,0.0796566763963076,0,0
0,0,0,0,0,0,0,0,0
