EGFR,PI3K_AKT,mTOR,MEK_ERK,PKC,TGFb-SMAD,STAT3,DPD_NC,DPD_LB
0,0,0,0.351175184497535,0,0,0,0,0
0.727450195518137,0,0,-0.0946143471740951,0,-0.367071242585318,0.896788117974661,0,0
0,0,0,0,0,0,0,0,0
1.21307902404021,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
-0.724367023073055,0,0,0.470233604036032,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0.222085767147368,0,0,0,0,0
